chunk_size,ratio,arm,policy,compute,rep,touches,bytes_touched,wall_ns,absent_handled,evictions,infeasible,prefetches,pager_bytes_fetched,io_read_bytes_delta,dedup_resident,dedup_fetching,pin_broken,rc
134217728,0.25,D,layer_order_declared,400000,1,80,10737418240,7946097515,130,126,0,0,17448304640,17448304640,53,287,0,0
134217728,0.25,D,layer_order_declared,400000,2,80,10737418240,7736269087,136,132,0,0,18253611008,18253611008,38,328,0,0
134217728,0.25,D,layer_order_declared,400000,3,80,10737418240,7149719411,123,119,0,0,16508780544,16508780544,54,270,0,0
134217728,0.25,E,layer_order_learned,400000,1,80,10737418240,5980590857,74,119,0,49,16508780544,16508780544,40,209,10,0
134217728,0.25,E,layer_order_learned,400000,2,80,10737418240,5935861042,73,120,0,51,16642998272,16642998272,41,199,12,0
134217728,0.25,E,layer_order_learned,400000,3,80,10737418240,6261156620,79,120,0,45,16642998272,16642998272,36,224,7,0
134217728,0.25,E,layer_order_declared,400000,1,80,10737418240,5461036026,54,105,0,55,14629732352,14629732352,27,135,4,0
134217728,0.25,E,layer_order_declared,400000,2,80,10737418240,5387340953,53,103,0,54,14361296896,14361296896,27,110,1,0
134217728,0.25,E,layer_order_declared,400000,3,80,10737418240,5509943451,53,104,0,55,14495514624,14495514624,30,118,2,0
134217728,0.5,C,lru,0,1,80,10737418240,5034037656,80,72,0,0,10737418240,10737418240,80,131,0,0
134217728,0.5,C,lru,0,2,80,10737418240,4927106378,80,72,0,0,10737418240,10737418240,79,161,0,0
134217728,0.5,C,lru,0,3,80,10737418240,4992583853,80,72,0,0,10737418240,10737418240,79,173,0,0
134217728,0.5,D,layer_order_learned,0,1,80,10737418240,3775795376,60,52,0,0,8053063680,8053063680,57,124,0,0
134217728,0.5,D,layer_order_learned,0,2,80,10737418240,3682043924,57,49,0,0,7650410496,7650410496,57,124,0,0
134217728,0.5,D,layer_order_learned,0,3,80,10737418240,3526415717,57,49,0,0,7650410496,7650410496,55,94,0,0
134217728,0.5,D,layer_order_declared,0,1,80,10737418240,3110677476,48,40,0,0,6442450944,6442450944,47,118,0,0
134217728,0.5,D,layer_order_declared,0,2,80,10737418240,3164413870,48,40,0,0,6442450944,6442450944,47,73,0,0
134217728,0.5,D,layer_order_declared,0,3,80,10737418240,3200341653,48,40,0,0,6442450944,6442450944,47,94,0,0
134217728,0.5,E,layer_order_learned,0,1,80,10737418240,4256857382,48,64,0,24,9663676416,9663676416,49,119,0,0
134217728,0.5,E,layer_order_learned,0,2,80,10737418240,4509127052,45,66,0,29,9932111872,9932111872,50,100,0,0
134217728,0.5,E,layer_order_learned,0,3,80,10737418240,3955545217,46,72,0,34,10737418240,10737418240,54,82,0,0
134217728,0.5,E,layer_order_declared,0,1,80,10737418240,3364008243,43,74,0,39,11005853696,11005853696,38,37,0,0
134217728,0.5,E,layer_order_declared,0,2,80,10737418240,3348382824,43,74,0,39,11005853696,11005853696,39,48,0,0
134217728,0.5,E,layer_order_declared,0,3,80,10737418240,3449796882,42,73,0,39,10871635968,10871635968,38,52,0,0
134217728,0.5,C,lru,400000,1,80,10737418240,5883038091,80,72,0,0,10737418240,10737418240,80,98,0,0
134217728,0.5,C,lru,400000,2,80,10737418240,5750654764,80,72,0,0,10737418240,10737418240,79,115,0,0
134217728,0.5,C,lru,400000,3,80,10737418240,5798973250,80,72,0,0,10737418240,10737418240,79,128,0,0
134217728,0.5,D,layer_order_learned,400000,1,80,10737418240,5410129995,75,67,0,0,10066329600,10066329600,65,103,0,0
134217728,0.5,D,layer_order_learned,400000,2,80,10737418240,5419801774,76,68,0,0,10200547328,10200547328,61,119,0,0
134217728,0.5,D,layer_order_learned,400000,3,80,10737418240,6103064286,77,69,0,0,10334765056,10334765056,62,131,0,0
134217728,0.5,D,layer_order_declared,400000,1,80,10737418240,6188656065,90,82,0,0,12079595520,12079595520,37,194,0,0
134217728,0.5,D,layer_order_declared,400000,2,80,10737418240,6148367704,91,83,0,0,12213813248,12213813248,32,203,0,0
134217728,0.5,D,layer_order_declared,400000,3,80,10737418240,5855404289,91,83,0,0,12213813248,12213813248,37,213,0,0
134217728,0.5,E,layer_order_learned,400000,1,80,10737418240,5164904574,57,80,0,31,11811160064,11811160064,50,118,0,0
134217728,0.5,E,layer_order_learned,400000,2,80,10737418240,5094762196,52,75,0,31,11140071424,11140071424,55,84,0,0
134217728,0.5,E,layer_order_learned,400000,3,80,10737418240,5054880213,53,76,0,31,11274289152,11274289152,49,94,0,0
134217728,0.5,E,layer_order_declared,400000,1,80,10737418240,4602469365,47,72,0,33,10737418240,10737418240,33,97,0,0
134217728,0.5,E,layer_order_declared,400000,2,80,10737418240,4474583848,47,71,0,32,10603200512,10603200512,25,91,0,0
